,D009_GlobPlot,D009_GlobPlot,D009_GlobPlot,D009_GlobPlot,D025_RawMSA,D025_RawMSA,D025_RawMSA,D025_RawMSA,D033_DynaMine,D033_DynaMine,D033_DynaMine,D033_DynaMine
,tn,fp,fn,tp,tn,fp,fn,tp,tn,fp,fn,tp
-0.184,11410.0,270509.0,1059.0,53501.0,,,,,25.0,281894.0,0.0,54560.0
-0.185,11008.0,270911.0,1030.0,53530.0,,,,,,,,
-0.186,10619.0,271300.0,1007.0,53553.0,,,,,,,,
-0.187,10272.0,271647.0,984.0,53576.0,,,,,,,,
-0.188,9896.0,272023.0,958.0,53602.0,,,,,,,,
-0.189,9581.0,272338.0,938.0,53622.0,,,,,,,,
-0.19,9233.0,272686.0,918.0,53642.0,,,,,,,,
-0.191,8897.0,273022.0,885.0,53675.0,,,,,24.0,281895.0,0.0,54560.0
-0.192,8620.0,273299.0,869.0,53691.0,,,,,23.0,281896.0,0.0,54560.0
-0.193,7833.0,274086.0,667.0,53893.0,,,,,,,,
-0.194,7565.0,274354.0,640.0,53920.0,,,,,,,,
-0.195,7297.0,274622.0,618.0,53942.0,,,,,,,,
-0.196,7027.0,274892.0,590.0,53970.0,,,,,22.0,281897.0,0.0,54560.0
-0.197,6748.0,275171.0,561.0,53999.0,,,,,,,,
-0.198,6506.0,275413.0,533.0,54027.0,,,,,20.0,281899.0,0.0,54560.0
-0.199,6264.0,275655.0,514.0,54046.0,,,,,,,,
-0.2,6015.0,275904.0,494.0,54066.0,,,,,,,,
-0.201,5802.0,276117.0,475.0,54085.0,,,,,19.0,281900.0,0.0,54560.0
-0.202,5598.0,276321.0,463.0,54097.0,,,,,18.0,281901.0,0.0,54560.0
-0.203,5351.0,276568.0,447.0,54113.0,,,,,,,,
-0.204,5162.0,276757.0,431.0,54129.0,,,,,,,,
-0.205,4973.0,276946.0,415.0,54145.0,,,,,,,,
-0.206,4785.0,277134.0,394.0,54166.0,,,,,,,,
-0.207,4617.0,277302.0,376.0,54184.0,,,,,,,,
-0.208,4444.0,277475.0,362.0,54198.0,,,,,,,,
-0.209,4256.0,277663.0,348.0,54212.0,,,,,17.0,281902.0,0.0,54560.0
-0.21,4105.0,277814.0,336.0,54224.0,,,,,16.0,281903.0,0.0,54560.0
-0.211,3594.0,278325.0,188.0,54372.0,,,,,,,,
-0.212,3436.0,278483.0,171.0,54389.0,,,,,,,,
-0.213,3287.0,278632.0,161.0,54399.0,,,,,,,,
-0.214,3136.0,278783.0,146.0,54414.0,,,,,15.0,281904.0,0.0,54560.0
-0.215,2989.0,278930.0,132.0,54428.0,,,,,,,,
-0.216,2873.0,279046.0,115.0,54445.0,,,,,14.0,281905.0,0.0,54560.0
-0.217,2724.0,279195.0,102.0,54458.0,,,,,,,,
-0.218,2585.0,279334.0,92.0,54468.0,,,,,13.0,281906.0,0.0,54560.0
-0.219,2463.0,279456.0,83.0,54477.0,,,,,,,,
-0.22,2330.0,279589.0,73.0,54487.0,,,,,10.0,281909.0,0.0,54560.0
-0.221,2235.0,279684.0,69.0,54491.0,,,,,9.0,281910.0,0.0,54560.0
-0.222,2120.0,279799.0,59.0,54501.0,,,,,7.0,281912.0,0.0,54560.0
-0.223,2023.0,279896.0,56.0,54504.0,,,,,,,,
-0.224,1918.0,280001.0,51.0,54509.0,,,,,6.0,281913.0,0.0,54560.0
-0.225,1797.0,280122.0,44.0,54516.0,,,,,,,,
-0.226,1705.0,280214.0,40.0,54520.0,,,,,,,,
-0.227,1617.0,280302.0,34.0,54526.0,,,,,5.0,281914.0,0.0,54560.0
-0.228,1523.0,280396.0,28.0,54532.0,,,,,4.0,281915.0,0.0,54560.0
-0.229,1435.0,280484.0,28.0,54532.0,,,,,3.0,281916.0,0.0,54560.0
-0.23,1373.0,280546.0,26.0,54534.0,,,,,,,,
-0.231,1297.0,280622.0,26.0,54534.0,,,,,,,,
-0.232,1223.0,280696.0,24.0,54536.0,,,,,,,,
-0.233,1171.0,280748.0,20.0,54540.0,,,,,,,,
-0.234,1110.0,280809.0,17.0,54543.0,,,,,,,,
-0.235,1042.0,280877.0,15.0,54545.0,,,,,,,,
-0.236,985.0,280934.0,13.0,54547.0,,,,,,,,
-0.237,930.0,280989.0,12.0,54548.0,,,,,,,,
-0.238,887.0,281032.0,11.0,54549.0,,,,,2.0,281917.0,0.0,54560.0
-0.239,848.0,281071.0,11.0,54549.0,,,,,,,,
-0.24,809.0,281110.0,9.0,54551.0,,,,,1.0,281918.0,0.0,54560.0
-0.241,768.0,281151.0,9.0,54551.0,,,,,,,,
-0.242,726.0,281193.0,8.0,54552.0,,,,,,,,
-0.243,672.0,281247.0,7.0,54553.0,,,,,,,,
-0.244,626.0,281293.0,6.0,54554.0,,,,,,,,
-0.245,592.0,281327.0,5.0,54555.0,,,,,0.0,281919.0,0.0,54560.0
-0.246,564.0,281355.0,5.0,54555.0,,,,,,,,
-0.247,536.0,281383.0,5.0,54555.0,,,,,,,,
-0.248,498.0,281421.0,5.0,54555.0,,,,,,,,
-0.249,469.0,281450.0,4.0,54556.0,,,,,,,,
-0.25,452.0,281467.0,4.0,54556.0,,,,,,,,
-0.251,428.0,281491.0,4.0,54556.0,,,,,,,,
-0.252,409.0,281510.0,3.0,54557.0,,,,,,,,
-0.253,386.0,281533.0,2.0,54558.0,,,,,,,,
-0.254,368.0,281551.0,2.0,54558.0,,,,,,,,
-0.255,350.0,281569.0,1.0,54559.0,,,,,,,,
-0.256,334.0,281585.0,1.0,54559.0,,,,,,,,
-0.257,322.0,281597.0,1.0,54559.0,,,,,,,,
-0.258,314.0,281605.0,1.0,54559.0,,,,,,,,
-0.259,301.0,281618.0,1.0,54559.0,,,,,,,,
-0.26,289.0,281630.0,1.0,54559.0,,,,,,,,
-0.261,274.0,281645.0,1.0,54559.0,,,,,,,,
-0.262,263.0,281656.0,0.0,54560.0,,,,,,,,
-0.263,246.0,281673.0,0.0,54560.0,,,,,,,,
-0.264,235.0,281684.0,0.0,54560.0,,,,,,,,
-0.265,224.0,281695.0,0.0,54560.0,,,,,,,,
-0.266,212.0,281707.0,0.0,54560.0,,,,,,,,
-0.267,205.0,281714.0,0.0,54560.0,,,,,,,,
-0.268,197.0,281722.0,0.0,54560.0,,,,,,,,
-0.269,191.0,281728.0,0.0,54560.0,,,,,,,,
-0.27,186.0,281733.0,0.0,54560.0,,,,,,,,
-0.271,178.0,281741.0,0.0,54560.0,,,,,,,,
-0.272,171.0,281748.0,0.0,54560.0,,,,,,,,
-0.273,162.0,281757.0,0.0,54560.0,,,,,,,,
-0.274,156.0,281763.0,0.0,54560.0,,,,,,,,
-0.275,149.0,281770.0,0.0,54560.0,,,,,,,,
-0.276,144.0,281775.0,0.0,54560.0,,,,,,,,
-0.277,139.0,281780.0,0.0,54560.0,,,,,,,,
-0.278,134.0,281785.0,0.0,54560.0,,,,,,,,
-0.279,126.0,281793.0,0.0,54560.0,,,,,,,,
-0.28,119.0,281800.0,0.0,54560.0,,,,,,,,
-0.281,115.0,281804.0,0.0,54560.0,,,,,,,,
-0.282,107.0,281812.0,0.0,54560.0,,,,,,,,
-0.283,100.0,281819.0,0.0,54560.0,,,,,,,,
-0.284,95.0,281824.0,0.0,54560.0,,,,,,,,
-0.285,88.0,281831.0,0.0,54560.0,,,,,,,,
-0.286,86.0,281833.0,0.0,54560.0,,,,,,,,
-0.287,82.0,281837.0,0.0,54560.0,,,,,,,,
-0.288,80.0,281839.0,0.0,54560.0,,,,,,,,
-0.289,76.0,281843.0,0.0,54560.0,,,,,,,,
-0.29,71.0,281848.0,0.0,54560.0,,,,,,,,
-0.291,70.0,281849.0,0.0,54560.0,,,,,,,,
-0.292,67.0,281852.0,0.0,54560.0,,,,,,,,
-0.293,66.0,281853.0,0.0,54560.0,,,,,,,,
-0.294,64.0,281855.0,0.0,54560.0,,,,,,,,
-0.295,59.0,281860.0,0.0,54560.0,,,,,,,,
-0.296,58.0,281861.0,0.0,54560.0,,,,,,,,
-0.297,55.0,281864.0,0.0,54560.0,,,,,,,,
-0.298,53.0,281866.0,0.0,54560.0,,,,,,,,
-0.299,51.0,281868.0,0.0,54560.0,,,,,,,,
-0.3,48.0,281871.0,0.0,54560.0,,,,,,,,
-0.301,47.0,281872.0,0.0,54560.0,,,,,,,,
-0.303,44.0,281875.0,0.0,54560.0,,,,,,,,
-0.304,41.0,281878.0,0.0,54560.0,,,,,,,,
-0.306,39.0,281880.0,0.0,54560.0,,,,,,,,
-0.307,38.0,281881.0,0.0,54560.0,,,,,,,,
-0.308,37.0,281882.0,0.0,54560.0,,,,,,,,
-0.309,36.0,281883.0,0.0,54560.0,,,,,,,,
-0.31,35.0,281884.0,0.0,54560.0,,,,,,,,
-0.311,33.0,281886.0,0.0,54560.0,,,,,,,,
-0.312,32.0,281887.0,0.0,54560.0,,,,,,,,
-0.313,29.0,281890.0,0.0,54560.0,,,,,,,,
-0.314,28.0,281891.0,0.0,54560.0,,,,,,,,
-0.318,25.0,281894.0,0.0,54560.0,,,,,,,,
-0.319,23.0,281896.0,0.0,54560.0,,,,,,,,
-0.32,21.0,281898.0,0.0,54560.0,,,,,,,,
-0.321,19.0,281900.0,0.0,54560.0,,,,,,,,
-0.322,18.0,281901.0,0.0,54560.0,,,,,,,,
-0.323,15.0,281904.0,0.0,54560.0,,,,,,,,
-0.326,13.0,281906.0,0.0,54560.0,,,,,,,,
-0.329,12.0,281907.0,0.0,54560.0,,,,,,,,
-0.332,10.0,281909.0,0.0,54560.0,,,,,,,,
-0.335,8.0,281911.0,0.0,54560.0,,,,,,,,
-0.337,7.0,281912.0,0.0,54560.0,,,,,,,,
-0.338,3.0,281916.0,0.0,54560.0,,,,,,,,
-0.341,2.0,281917.0,0.0,54560.0,,,,,,,,
-0.343,1.0,281918.0,0.0,54560.0,,,,,,,,
-0.347,0.0,281919.0,0.0,54560.0,,,,,,,,
